id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,packet span,78,18,7,20,269,ship,baseline,monotonic-signal,raise-signal
m002,g002,retry pressure,100,42,29,72,369,ship,edge,drag-penalty,drop-slack
m003,g003,route drift,75,38,28,67,284,ship,recovery,confidence-floor,raise-drag
m004,g004,socket risk,110,68,39,91,440,ship,negative,lane-boundary,lower-confidence
m005,g005,packet span,52,15,29,41,140,watch,baseline,monotonic-signal,raise-signal
m006,g006,retry pressure,57,15,4,100,289,ship,edge,drag-penalty,drop-slack
m007,g007,route drift,68,69,21,91,370,ship,recovery,confidence-floor,raise-drag
m008,g008,socket risk,77,23,42,78,229,ship,negative,lane-boundary,lower-confidence
m009,g009,packet span,94,73,36,96,416,ship,baseline,monotonic-signal,raise-signal
m010,g010,retry pressure,92,54,35,103,382,ship,edge,drag-penalty,drop-slack
m011,g011,route drift,55,29,22,25,182,ship,recovery,confidence-floor,raise-drag
m012,g012,socket risk,40,48,6,63,261,ship,negative,lane-boundary,lower-confidence
m013,g013,packet span,45,60,27,63,237,ship,baseline,monotonic-signal,raise-signal
m014,g014,retry pressure,38,23,36,104,156,watch,edge,drag-penalty,drop-slack
m015,g015,route drift,86,58,28,86,376,ship,recovery,confidence-floor,raise-drag
m016,g016,socket risk,114,73,36,69,449,ship,negative,lane-boundary,lower-confidence
m017,g017,packet span,52,13,45,84,131,watch,baseline,monotonic-signal,raise-signal
m018,g018,retry pressure,55,9,9,90,246,ship,edge,drag-penalty,drop-slack
m019,g019,route drift,109,61,21,97,483,ship,recovery,confidence-floor,raise-drag
m020,g020,socket risk,95,49,39,92,358,ship,negative,lane-boundary,lower-confidence
m021,g021,packet span,57,46,11,71,301,ship,baseline,monotonic-signal,raise-signal
m022,g022,retry pressure,72,1,40,66,164,ship,edge,drag-penalty,drop-slack
m023,g023,route drift,43,32,42,103,170,ship,recovery,confidence-floor,raise-drag
m024,g024,socket risk,32,45,34,27,111,hold,negative,lane-boundary,lower-confidence
m025,g025,packet span,83,59,14,99,424,ship,baseline,monotonic-signal,raise-signal
m026,g026,retry pressure,55,17,6,90,271,ship,edge,drag-penalty,drop-slack
m027,g027,route drift,93,15,31,90,306,ship,recovery,confidence-floor,raise-drag
m028,g028,socket risk,71,46,14,82,345,ship,negative,lane-boundary,lower-confidence
m029,g029,packet span,73,29,31,102,286,ship,baseline,monotonic-signal,raise-signal
m030,g030,retry pressure,64,12,41,24,117,hold,edge,drag-penalty,drop-slack
m031,g031,route drift,111,58,34,75,422,ship,recovery,confidence-floor,raise-drag
m032,g032,socket risk,110,43,21,49,402,ship,negative,lane-boundary,lower-confidence
m033,g033,packet span,62,73,20,103,375,ship,baseline,monotonic-signal,raise-signal
m034,g034,retry pressure,116,9,42,85,325,ship,edge,drag-penalty,drop-slack
m035,g035,route drift,63,31,40,81,212,ship,recovery,confidence-floor,raise-drag
m036,g036,socket risk,84,74,12,70,434,ship,negative,lane-boundary,lower-confidence
m037,g037,packet span,107,28,21,89,403,ship,baseline,monotonic-signal,raise-signal
m038,g038,retry pressure,109,0,6,96,405,ship,edge,drag-penalty,drop-slack
m039,g039,route drift,30,70,28,104,250,ship,recovery,confidence-floor,raise-drag
m040,g040,socket risk,38,34,30,57,149,watch,negative,lane-boundary,lower-confidence
m041,g041,packet span,54,53,36,65,225,ship,baseline,monotonic-signal,raise-signal
m042,g042,retry pressure,96,54,41,102,375,ship,edge,drag-penalty,drop-slack
m043,g043,route drift,81,39,31,39,267,ship,recovery,confidence-floor,raise-drag
m044,g044,socket risk,77,63,38,85,328,ship,negative,lane-boundary,lower-confidence
m045,g045,packet span,88,8,25,89,294,ship,baseline,monotonic-signal,raise-signal
m046,g046,retry pressure,39,7,20,89,160,ship,edge,drag-penalty,drop-slack
m047,g047,route drift,67,25,26,94,267,ship,recovery,confidence-floor,raise-drag
m048,g048,socket risk,84,66,41,88,349,ship,negative,lane-boundary,lower-confidence
m049,g049,packet span,105,54,33,23,347,ship,baseline,monotonic-signal,raise-signal
m050,g050,retry pressure,62,40,9,74,313,ship,edge,drag-penalty,drop-slack
m051,g051,route drift,48,17,48,61,95,hold,recovery,confidence-floor,raise-drag
m052,g052,socket risk,89,37,16,89,382,ship,negative,lane-boundary,lower-confidence
m053,g053,packet span,122,50,26,84,472,ship,baseline,monotonic-signal,raise-signal
m054,g054,retry pressure,84,53,12,80,402,ship,edge,drag-penalty,drop-slack
m055,g055,route drift,73,33,13,82,328,ship,recovery,confidence-floor,raise-drag
m056,g056,socket risk,115,20,5,75,445,ship,negative,lane-boundary,lower-confidence
m057,g057,packet span,105,51,27,95,431,ship,baseline,monotonic-signal,raise-signal
m058,g058,retry pressure,46,23,18,103,233,ship,edge,drag-penalty,drop-slack
m059,g059,route drift,112,28,46,69,323,ship,recovery,confidence-floor,raise-drag
m060,g060,socket risk,105,63,6,51,474,ship,negative,lane-boundary,lower-confidence
m061,g061,packet span,114,48,33,101,440,ship,baseline,monotonic-signal,raise-signal
m062,g062,retry pressure,64,0,6,38,212,ship,edge,drag-penalty,drop-slack
